id_municipio,cidade,ano,semana,temperatura_media,precipitacao,casos
1400100,Boa Vista,2024,46,27.6,0.0,1
1400100,Boa Vista,2024,48,30.525,4.2,2
1501402,Belém,2015,1,27.850000000000005,13.399999999999997,4
1501402,Belém,2015,2,27.0125,45.8,18
1501402,Belém,2015,3,28.169999999999998,105.0,15
1501402,Belém,2015,4,27.583333333333332,83.19999999999999,9
1501402,Belém,2015,5,28.01,56.2,22
1501402,Belém,2015,6,27.02,62.20000000000001,18
1501402,Belém,2015,7,28.24,46.599999999999994,15
1501402,Belém,2015,8,27.8125,1.9999999999999998,15
1501402,Belém,2015,9,27.525000000000002,74.0,28
1501402,Belém,2015,10,27.541666666666668,105.6,34
1501402,Belém,2015,11,27.91428571428571,106.19999999999999,73
1501402,Belém,2015,12,26.75714285714286,85.0,47
1501402,Belém,2015,13,27.691666666666666,113.0,58
1501402,Belém,2015,14,27.65833333333333,31.199999999999996,22
1501402,Belém,2015,15,27.299999999999997,84.4,30
1501402,Belém,2015,16,27.55,142.79999999999998,46
1501402,Belém,2015,17,27.941666666666666,108.2,42
1501402,Belém,2015,18,27.664285714285715,125.00000000000001,47
1501402,Belém,2015,19,27.741666666666664,98.39999999999999,47
1501402,Belém,2015,20,28.25,48.4,53
1501402,Belém,2015,21,27.97,87.6,64
1501402,Belém,2015,22,28.110000000000003,28.599999999999998,42
1501402,Belém,2015,23,28.419999999999998,32.4,28
1501402,Belém,2015,24,27.866666666666664,50.6,46
1501402,Belém,2015,25,28.0,15.8,39
1501402,Belém,2015,26,27.48,22.6,39
1501402,Belém,2015,27,27.839999999999996,34.6,14
1501402,Belém,2015,28,27.924999999999997,14.0,15
1501402,Belém,2015,29,28.066666666666666,5.0,14
1501402,Belém,2015,30,27.975,26.599999999999994,13
1501402,Belém,2015,31,27.8,41.0,7
1501402,Belém,2015,32,27.919999999999998,63.2,30
1501402,Belém,2015,33,27.891666666666666,1.0,19
1501402,Belém,2015,34,28.5125,7.6,13
1501402,Belém,2015,35,28.77,0.0,26
1501402,Belém,2015,36,28.26,25.8,8
1501402,Belém,2015,37,28.43,6.6,28
1501402,Belém,2015,38,28.4875,10.8,11
1501402,Belém,2015,39,28.839999999999996,0.0,20
1501402,Belém,2015,40,28.7,6.4,15
1501402,Belém,2015,41,29.558333333333334,22.6,11
1501402,Belém,2015,42,29.6375,2.0,12
1501402,Belém,2015,43,29.05,1.9999999999999998,20
1501402,Belém,2015,44,28.78333333333333,9.0,5
1501402,Belém,2015,45,29.433333333333334,0.0,13
1501402,Belém,2015,46,29.066666666666666,14.8,15
1501402,Belém,2015,47,28.830000000000002,15.4,13
1501402,Belém,2015,48,29.483333333333334,0.0,8
1501402,Belém,2015,49,30.110000000000003,33.0,12
1501402,Belém,2015,50,28.6625,30.0,11
1501402,Belém,2015,51,28.689999999999998,71.0,17
1501402,Belém,2015,52,28.233333333333334,21.2,5
1501402,Belém,2015,53,29.45,3.4000000000000004,6
1501402,Belém,2016,1,28.75,34.2,31
1501402,Belém,2016,2,28.7125,30.0,10
1501402,Belém,2016,3,28.650000000000002,24.8,30
1501402,Belém,2016,4,27.71,96.6,23
1501402,Belém,2016,5,27.26,58.39999999999999,33
1501402,Belém,2016,6,28.26,122.0,27
1501402,Belém,2016,7,27.875,86.2,65
1501402,Belém,2016,8,28.416666666666668,140.2,42
1501402,Belém,2016,9,28.521428571428572,149.2,47
1501402,Belém,2016,10,27.535714285714285,91.19999999999999,58
1501402,Belém,2016,11,27.85,126.6,29
1501402,Belém,2016,12,28.5625,55.2,12
1501402,Belém,2016,13,27.59166666666667,77.39999999999999,14
1501402,Belém,2016,14,28.592857142857145,71.0,13
1501402,Belém,2016,15,28.225,94.6,9
1501402,Belém,2016,16,28.75,56.199999999999996,5
1501402,Belém,2016,17,29.400000000000002,5.200000000000001,6
1501402,Belém,2016,18,28.45,58.6,6
1501402,Belém,2016,19,28.150000000000002,24.799999999999997,3
1501402,Belém,2016,20,28.924999999999997,27.799999999999997,41
1501402,Belém,2016,21,27.8,44.2,3
1501402,Belém,2016,23,28.225,8.4,4
1501402,Belém,2016,24,27.8,72.6,12
1501402,Belém,2016,25,27.6,47.0,3
1501402,Belém,2016,26,28.15,3.2,3
1501402,Belém,2016,27,28.1,16.8,1
1501402,Belém,2016,28,28.2,0.6,2
1501402,Belém,2016,29,28.45,0.0,3
1501402,Belém,2016,30,29.65,0.0,1
1501402,Belém,2016,31,28.599999999999998,5.8,1
1501402,Belém,2016,32,28.1,1.0,1
1501402,Belém,2016,33,28.3,0.0,1
1501402,Belém,2016,35,28.65,0.4,1
1501402,Belém,2016,37,28.1,0.0,1
1501402,Belém,2016,38,27.924999999999997,2.2,5
1501402,Belém,2016,39,28.45,0.0,3
1501402,Belém,2016,40,28.925,0.8,3
1501402,Belém,2016,41,28.85,0.0,2
1501402,Belém,2016,44,28.75,9.8,2
1501402,Belém,2016,45,28.55,6.2,2
1501402,Belém,2016,46,29.25,9.8,2
1501402,Belém,2016,47,29.366666666666664,1.0,6
1501402,Belém,2016,48,29.2,0.6,1
1501402,Belém,2016,49,28.7,5.4,2
1501402,Belém,2016,50,28.0,3.6,1
1501402,Belém,2016,52,28.55,1.0,2
1501402,Belém,2017,1,28.700000000000003,26.2,1
1501402,Belém,2017,2,27.05,44.599999999999994,2
1501402,Belém,2017,3,27.7,7.2,2
1501402,Belém,2017,4,27.116666666666664,51.8,3
1501402,Belém,2017,5,27.333333333333332,47.199999999999996,3
1501402,Belém,2017,6,27.85,15.400000000000002,3
1501402,Belém,2017,7,26.983333333333334,49.60000000000001,4
1501402,Belém,2017,8,26.9,35.0,3
1501402,Belém,2017,9,26.1,0.6000000000000001,2
1501402,Belém,2017,10,26.775000000000002,68.2,7
1501402,Belém,2017,11,26.55,56.0,7
1501402,Belém,2017,12,27.125,69.8,10
1501402,Belém,2017,13,27.45,5.0,3
1501402,Belém,2017,14,27.549999999999997,77.20000000000002,3
1501402,Belém,2017,18,28.0,5.800000000000001,1
1501402,Belém,2017,19,28.45,36.6,1
1501402,Belém,2017,20,28.875,3.4000000000000004,3
1501402,Belém,2017,21,28.799999999999997,15.399999999999999,1
1501402,Belém,2017,22,28.1,0.2,1
1501402,Belém,2017,23,29.05,4.8,3
1501402,Belém,2017,24,28.05,0.0,2
1501402,Belém,2017,25,28.950000000000003,0.0,1
1501402,Belém,2017,30,28.15,0.0,1
1501402,Belém,2017,33,28.925,14.2,3
1501402,Belém,2017,34,28.450000000000003,11.799999999999999,3
1501402,Belém,2017,35,28.3,45.0,2
1501402,Belém,2017,36,28.65,0.0,1
1501402,Belém,2017,39,29.125,6.6,2
1501402,Belém,2017,40,28.950000000000003,0.0,1
1501402,Belém,2017,45,28.55,0.0,1
1501402,Belém,2017,46,28.45,0.0,4
1501402,Belém,2017,47,28.099999999999998,0.0,1
1501402,Belém,2017,49,30.55,0.0,1
1501402,Belém,2017,50,29.3,3.4000000000000004,1
1501402,Belém,2017,51,27.25,33.199999999999996,3
1501402,Belém,2017,52,27.875,48.0,4
1501402,Belém,2018,1,27.9,29.400000000000006,5
1501402,Belém,2018,3,27.333333333333332,22.4,4
1501402,Belém,2018,4,25.450000000000003,14.399999999999999,1
1501402,Belém,2018,5,28.4,31.4,5
1501402,Belém,2018,6,26.15,5.6000000000000005,1
1501402,Belém,2018,7,28.25,0.0,3
1501402,Belém,2018,8,27.275,1.7999999999999998,2
1501402,Belém,2018,9,27.45,45.2,4
1501402,Belém,2018,10,28.45,44.4,5
1501402,Belém,2018,11,28.5,10.400000000000002,4
1501402,Belém,2018,12,28.349999999999998,94.6,8
1501402,Belém,2018,13,27.9,23.799999999999997,1
1501402,Belém,2018,14,27.8,25.800000000000004,4
1501402,Belém,2018,15,27.0,14.0,3
1501402,Belém,2018,16,27.649999999999995,17.2,6
1501402,Belém,2018,17,27.2,13.2,2
1501402,Belém,2018,18,27.4,25.0,1
1501402,Belém,2018,19,27.55,101.0,7
1501402,Belém,2018,20,27.925,7.4,2
1501402,Belém,2018,21,26.5,2.8,2
1501402,Belém,2018,22,27.883333333333336,40.8,3
1501402,Belém,2018,23,28.200000000000003,58.6,5
1501402,Belém,2018,24,28.35,2.0,1
1501402,Belém,2018,25,27.349999999999998,6.600000000000001,6
1501402,Belém,2018,26,28.4625,1.2,6
1501402,Belém,2018,27,28.349999999999998,14.199999999999998,1
1501402,Belém,2018,28,27.6,36.0,4
1501402,Belém,2018,31,28.05,10.0,1
1501402,Belém,2018,32,27.200000000000003,23.8,1
1501402,Belém,2018,35,28.700000000000003,0.0,2
1501402,Belém,2018,36,27.950000000000003,0.0,1
1501402,Belém,2018,37,28.900000000000002,2.6,1
1501402,Belém,2018,38,28.549999999999997,0.2,1
1501402,Belém,2019,1,28.45,53.00000000000001,2
1501402,Belém,2019,2,26.75,4.2,1
1501402,Belém,2019,3,27.15,3.8,1
1501402,Belém,2019,4,27.5,3.8,1
1501402,Belém,2019,5,28.799999999999997,0.2,1
1501402,Belém,2019,6,28.049999999999997,10.8,1
1501402,Belém,2019,7,26.8375,96.4,6
1501402,Belém,2019,9,25.75,4.0,1
1501402,Belém,2019,13,26.983333333333334,142.00000000000003,3
1501402,Belém,2019,14,28.8,0.4,1
1501402,Belém,2019,17,28.200000000000003,0.6000000000000001,1
1501402,Belém,2019,18,28.0,22.8,1
1501402,Belém,2019,20,28.65,0.4,3
1501402,Belém,2019,21,28.4,6.8,1
1501402,Belém,2019,22,28.183333333333334,11.8,3
1501402,Belém,2019,23,28.35,0.0,3
1501402,Belém,2019,25,27.7,19.599999999999998,1
1501402,Belém,2019,26,27.95,1.2,1
1501402,Belém,2019,27,27.85,0.0,1
1501402,Belém,2019,29,27.599999999999998,63.4,6
1501402,Belém,2019,31,28.433333333333334,9.600000000000001,4
1501402,Belém,2019,32,28.200000000000003,9.0,2
1501402,Belém,2019,33,28.075000000000003,0.2,2
1501402,Belém,2019,34,27.883333333333336,38.6,3
1501402,Belém,2019,35,28.55,4.6,2
1501402,Belém,2019,36,28.875,6.3999999999999995,2
1501402,Belém,2019,37,28.924999999999997,3.6,2
1501402,Belém,2019,38,28.4,33.2,5
1501402,Belém,2019,39,28.450000000000003,0.0,1
1501402,Belém,2019,40,28.625,12.4,4
1501402,Belém,2019,41,28.53333333333333,11.399999999999999,4
1501402,Belém,2019,42,28.333333333333332,94.6,5
1501402,Belém,2019,43,28.625,12.0,2
1501402,Belém,2019,44,28.0,7.6000000000000005,4
1501402,Belém,2019,45,28.125,37.0,2
1501402,Belém,2019,46,28.299999999999997,0.0,5
1501402,Belém,2019,47,27.1,26.199999999999996,2
1501402,Belém,2019,48,28.919999999999998,10.799999999999999,9
1501402,Belém,2019,50,28.73,61.8,6
1501402,Belém,2019,51,28.725,62.2,4
1501402,Belém,2019,52,28.675,26.0,3
1501402,Belém,2020,1,27.9,66.39999999999999,4
1501402,Belém,2020,2,27.291666666666668,67.80000000000001,12
1501402,Belém,2020,3,27.75,96.0,11
1501402,Belém,2020,4,27.849999999999998,68.6,14
1501402,Belém,2020,5,27.791666666666668,100.4,13
1501402,Belém,2020,6,27.009999999999998,79.39999999999999,11
1501402,Belém,2020,7,28.05,94.2,10
1501402,Belém,2020,8,27.21666666666667,191.4,22
1501402,Belém,2020,9,27.762500000000003,100.19999999999999,7
1501402,Belém,2020,10,27.375,61.400000000000006,4
1501402,Belém,2020,11,12.5,18.599999999999998,7
1501402,Belém,2020,12,,0.0,10
1501402,Belém,2020,13,29.275,64.2,4
1501402,Belém,2020,14,28.6,30.0,1
1501402,Belém,2020,15,29.025,41.599999999999994,2
1501402,Belém,2020,16,26.75,91.6,4
1501402,Belém,2020,17,28.150000000000002,27.4,1
1501402,Belém,2020,21,29.25,0.2,1
1501402,Belém,2020,23,28.325,21.2,2
1501402,Belém,2020,24,28.15,4.0,1
1501402,Belém,2020,26,28.5,0.4,1
1501402,Belém,2020,27,29.05,0.0,1
1501402,Belém,2020,32,28.75,0.0,1
1501402,Belém,2020,35,28.549999999999997,16.0,2
1501402,Belém,2020,37,28.799999999999997,0.2,2
1501402,Belém,2020,38,29.0,49.6,2
1501402,Belém,2020,39,29.0,1.0,1
1501402,Belém,2020,41,28.325000000000003,37.2,2
1501402,Belém,2020,46,28.075000000000003,33.8,2
1501402,Belém,2020,47,28.766666666666666,60.0,3
1501402,Belém,2020,48,28.25,61.599999999999994,7
1501402,Belém,2020,49,28.82,12.2,7
1501402,Belém,2020,50,28.4,1.2000000000000002,5
1501402,Belém,2020,51,28.2,76.19999999999999,14
1501402,Belém,2020,52,28.025,1.5999999999999999,3
1501402,Belém,2020,53,28.433333333333337,44.8,4
1501402,Belém,2021,1,28.925,0.4,5
1501402,Belém,2021,2,28.5375,46.599999999999994,9
1501402,Belém,2021,3,27.32,79.6,12
1501402,Belém,2021,4,28.258333333333336,66.0,13
1501402,Belém,2021,5,28.55,81.6,29
1501402,Belém,2021,6,27.72,95.2,16
1501402,Belém,2021,7,26.07,149.8,11
1501402,Belém,2021,8,26.689999999999998,178.8,19
1501402,Belém,2021,9,27.360000000000003,38.8,15
1501402,Belém,2021,10,27.408333333333335,82.0,25
1501402,Belém,2021,11,27.5,145.0,17
1501402,Belém,2021,12,27.133333333333336,55.2,14
1501402,Belém,2021,13,27.875,48.0,7
1501402,Belém,2021,14,28.7625,33.599999999999994,13
1501402,Belém,2021,15,28.689999999999998,66.19999999999999,19
1501402,Belém,2021,16,27.45,50.0,21
1501402,Belém,2021,17,28.65,54.2,22
1501402,Belém,2021,18,27.983333333333334,62.400000000000006,19
1501402,Belém,2021,19,27.27,176.0,16
1501402,Belém,2021,20,28.041666666666668,56.80000000000001,18
1501402,Belém,2021,21,28.858333333333334,31.999999999999996,21
1501402,Belém,2021,22,29.116666666666664,38.0,18
1501402,Belém,2021,23,27.87142857142857,38.2,20
1501402,Belém,2021,24,28.542857142857144,29.599999999999998,23
1501402,Belém,2021,25,27.766666666666666,59.599999999999994,18
1501402,Belém,2021,26,28.008333333333336,59.0,12
1501402,Belém,2021,27,28.235714285714288,10.0,18
1501402,Belém,2021,28,28.28333333333333,53.8,20
1501402,Belém,2021,29,28.0,41.8,9
1501402,Belém,2021,30,28.1875,12.4,10
1501402,Belém,2021,31,28.75,2.8,6
1501402,Belém,2021,32,28.17142857142857,162.0,14
1501402,Belém,2021,33,29.075,0.0,6
1501402,Belém,2021,34,28.425,14.600000000000001,6
1501402,Belém,2021,35,28.666666666666668,11.8,4
1501402,Belém,2021,36,28.483333333333334,16.199999999999996,4
1501402,Belém,2021,37,27.725,10.799999999999999,2
1501402,Belém,2021,38,28.25,52.0,2
1501402,Belém,2021,39,27.9,30.0,6
1501402,Belém,2021,40,29.0625,4.0,11
1501402,Belém,2021,41,28.8375,8.799999999999999,4
1501402,Belém,2021,42,29.1,41.6,2
1501402,Belém,2021,43,28.885714285714283,41.8,11
1501402,Belém,2021,44,29.700000000000003,1.8,3
1501402,Belém,2021,45,28.975,8.8,3
1501402,Belém,2021,46,28.8,17.6,3
1501402,Belém,2021,47,29.2,49.8,3
1501402,Belém,2021,48,29.060000000000002,1.6,12
1501402,Belém,2021,49,28.975,16.0,2
1501402,Belém,2021,50,29.2375,46.199999999999996,6
1501402,Belém,2021,51,28.85,32.800000000000004,3
1501402,Belém,2021,52,28.650000000000002,13.6,2
1501402,Belém,2022,2,27.625,17.8,2
1501402,Belém,2022,3,28.683333333333337,42.199999999999996,3
1501402,Belém,2022,4,27.424999999999997,7.0,2
1501402,Belém,2022,5,28.424999999999997,15.2,3
1501402,Belém,2022,6,28.175,11.399999999999999,5
1501402,Belém,2022,7,28.575,25.599999999999998,3
1501402,Belém,2022,8,29.9,10.4,4
1501402,Belém,2022,9,28.0,88.4,6
1501402,Belém,2022,10,28.080000000000002,81.39999999999999,12
1501402,Belém,2022,11,28.275,17.200000000000003,5
1501402,Belém,2022,12,27.7375,56.8,6
1501402,Belém,2022,13,27.339999999999996,126.0,11
1501402,Belém,2022,14,27.575,36.8,4
1501402,Belém,2022,15,27.71666666666667,72.00000000000001,5
1501402,Belém,2022,16,27.7375,106.2,6
1501402,Belém,2022,17,28.419999999999998,31.799999999999997,7
1501402,Belém,2022,18,27.689999999999998,156.2,10
1501402,Belém,2022,19,28.085714285714285,74.2,13
1501402,Belém,2022,20,28.1125,20.0,9
1501402,Belém,2022,21,27.825,46.4,11
1501402,Belém,2022,22,28.09166666666667,116.19999999999999,9
1501402,Belém,2022,23,26.625,28.599999999999998,6
1501402,Belém,2022,24,,0.0,7
1501402,Belém,2022,25,28.22,4.0,12
1501402,Belém,2022,26,28.225,18.200000000000003,4
1501402,Belém,2022,27,27.875,21.4,2
1501402,Belém,2022,28,28.5,25.6,1
1501402,Belém,2022,29,29.1,0.0,1
1501402,Belém,2022,30,29.21666666666667,2.6,4
1501402,Belém,2022,31,28.5,0.2,1
1501402,Belém,2022,32,28.9,1.8,1
1501402,Belém,2022,33,29.8,3.0,1
1501402,Belém,2022,34,27.7,7.2,2
1501402,Belém,2022,35,29.2,43.20000000000001,7
1501402,Belém,2022,36,29.4,1.4000000000000001,1
1501402,Belém,2022,37,29.200000000000003,0.0,2
1501402,Belém,2022,38,29.016666666666666,8.0,4
1501402,Belém,2022,39,28.6,0.6000000000000001,2
1501402,Belém,2022,40,28.349999999999998,25.8,4
1501402,Belém,2022,41,29.1,5.4,2
1501402,Belém,2022,42,29.075000000000003,14.6,2
1501402,Belém,2022,43,28.825,1.2,3
1501402,Belém,2022,44,28.674999999999997,64.60000000000001,3
1501402,Belém,2022,45,26.65,77.80000000000001,2
1501402,Belém,2022,47,28.983333333333334,2.0,8
1501402,Belém,2022,49,27.0,2.5999999999999996,2
1501402,Belém,2022,50,28.633333333333336,18.799999999999997,10
1501402,Belém,2022,51,27.1625,102.60000000000001,6
1501402,Belém,2022,52,28.48,41.599999999999994,9
1501402,Belém,2023,1,28.900000000000002,53.599999999999994,3
1501402,Belém,2023,2,28.8125,15.0,6
1501402,Belém,2023,3,27.625,52.8,10
1501402,Belém,2023,4,27.483333333333334,145.4,19
1501402,Belém,2023,5,26.907142857142855,49.8,13
1501402,Belém,2023,6,28.1125,27.4,8
1501402,Belém,2023,7,28.24,94.8,14
1501402,Belém,2023,8,27.983333333333334,22.4,3
1501402,Belém,2023,9,28.314285714285713,80.80000000000001,12
1501402,Belém,2023,10,28.189999999999998,118.6,13
1501402,Belém,2023,11,26.666666666666668,131.6,17
1501402,Belém,2023,12,27.491666666666664,87.8,15
1501402,Belém,2023,13,27.928571428571427,107.8,28
1501402,Belém,2023,14,27.52,64.0,13
1501402,Belém,2023,15,28.400000000000002,84.0,8
1501402,Belém,2023,16,28.689999999999998,58.8,12
1501402,Belém,2023,17,28.233333333333334,24.4,10
1501402,Belém,2023,18,28.5,87.4,10
1501402,Belém,2023,19,28.933333333333334,17.799999999999997,7
1501402,Belém,2023,20,28.630000000000003,29.400000000000002,9
1501402,Belém,2023,21,29.1875,28.6,13
1501402,Belém,2023,22,28.849999999999998,18.0,8
1501402,Belém,2023,23,28.816666666666666,7.2,3
1501402,Belém,2023,24,29.1125,13.200000000000001,12
1501402,Belém,2023,25,28.410000000000004,32.6,7
1501402,Belém,2023,26,28.55,1.0,9
1501402,Belém,2023,27,28.75,6.2,3
1501402,Belém,2023,28,28.125,1.2000000000000002,3
1501402,Belém,2023,29,28.15,1.2,1
1501402,Belém,2023,30,29.525,0.0,8
1501402,Belém,2023,31,29.308333333333334,2.0,14
1501402,Belém,2023,32,29.15,1.2,6
1501402,Belém,2023,33,29.525,0.0,7
1501402,Belém,2023,34,29.3,3.8,15
1501402,Belém,2023,35,29.383333333333336,0.0,10
1501402,Belém,2023,36,29.5,2.6,5
1501402,Belém,2023,37,29.35,4.2,4
1501402,Belém,2023,38,30.25,0.0,4
1501402,Belém,2023,40,30.866666666666664,0.2,4
1501402,Belém,2023,41,30.049999999999997,0.2,1
1501402,Belém,2023,42,28.799999999999997,0.2,1
1501402,Belém,2023,43,29.433333333333334,2.2,10
1501402,Belém,2023,44,29.599999999999998,0.0,1
1501402,Belém,2023,45,29.4,9.4,2
1501402,Belém,2023,46,29.8625,4.8,6
1501402,Belém,2023,47,29.2625,19.4,9
1501402,Belém,2023,48,29.583333333333332,1.8,9
1501402,Belém,2023,49,28.916666666666668,9.4,6
1501402,Belém,2023,50,29.7,0.0,1
1501402,Belém,2023,51,29.225,38.800000000000004,3
1501402,Belém,2023,52,28.5,20.4,4
1501402,Belém,2024,1,28.875,131.79999999999998,9
1501402,Belém,2024,2,28.491666666666664,83.0,18
1501402,Belém,2024,3,29.364285714285717,80.0,39
1501402,Belém,2024,4,29.464285714285715,99.39999999999999,46
1501402,Belém,2024,5,28.935714285714287,134.0,82
1501402,Belém,2024,6,29.185714285714287,57.599999999999994,131
1501402,Belém,2024,7,28.12142857142857,92.39999999999999,168
1501402,Belém,2024,8,28.25,50.199999999999996,226
1501402,Belém,2024,9,28.13571428571429,118.60000000000002,218
1501402,Belém,2024,10,29.07857142857143,114.0,256
1501402,Belém,2024,11,28.75714285714286,222.79999999999998,134
1501402,Belém,2024,12,28.478571428571428,52.0,169
1501402,Belém,2024,13,28.342857142857145,126.60000000000001,138
1501402,Belém,2024,14,28.928571428571427,87.6,148
1501402,Belém,2024,15,28.764285714285712,162.0,135
1501402,Belém,2024,16,29.057142857142857,99.8,83
1501402,Belém,2024,17,28.514285714285712,91.8,88
1501402,Belém,2024,18,29.321428571428573,56.599999999999994,71
1501402,Belém,2024,19,29.07857142857143,107.4,63
1501402,Belém,2024,20,29.216666666666665,52.400000000000006,67
1501402,Belém,2024,21,29.37142857142857,39.0,54
1501402,Belém,2024,22,29.116666666666664,124.2,31
1501402,Belém,2024,23,29.057142857142857,80.19999999999999,42
1501402,Belém,2024,24,28.571428571428573,32.0,62
1501402,Belém,2024,25,28.82857142857143,43.0,47
1501402,Belém,2024,26,28.65833333333333,15.600000000000001,56
1501402,Belém,2024,27,28.821428571428573,23.2,40
1501402,Belém,2024,28,28.964285714285715,0.4,43
1501402,Belém,2024,29,29.728571428571428,0.0,48
1501402,Belém,2024,30,29.635714285714283,9.0,31
1501402,Belém,2024,31,29.32857142857143,12.8,27
1501402,Belém,2024,32,30.24166666666667,5.0,36
1501402,Belém,2024,33,29.2,27.2,29
1501402,Belém,2024,34,29.349999999999998,11.399999999999999,34
1501402,Belém,2024,35,30.075,4.0,27
1501402,Belém,2024,36,30.221428571428568,1.2,12
1501402,Belém,2024,37,30.141666666666666,8.2,15
1501402,Belém,2024,38,30.558333333333334,1.0,15
1501402,Belém,2024,39,29.97,8.600000000000001,12
1501402,Belém,2024,40,29.52857142857143,40.2,22
1501402,Belém,2024,41,29.910000000000004,0.2,15
1501402,Belém,2024,42,29.775000000000002,12.0,10
1501402,Belém,2024,43,30.28,5.2,12
1501402,Belém,2024,44,30.228571428571428,1.2000000000000002,16
1501402,Belém,2024,45,30.57857142857143,5.0,16
1501402,Belém,2024,46,29.858333333333334,14.6,17
1501402,Belém,2024,47,30.1,33.4,8
1501402,Belém,2024,48,29.933333333333334,31.4,15
1600303,Macapá,2015,1,28.5,0.0,3
1600303,Macapá,2015,2,26.8,45.199999999999996,15
1600303,Macapá,2015,3,28.175,9.2,12
1600303,Macapá,2015,4,28.075,4.4,12
1600303,Macapá,2015,5,27.7,6.8,21
1600303,Macapá,2015,6,26.333333333333332,106.0,21
1600303,Macapá,2015,7,27.5625,7.6,31
1600303,Macapá,2015,8,26.4125,36.0,16
1600303,Macapá,2015,9,27.375,7.2,53
1600303,Macapá,2015,10,27.724999999999998,0.0,44
1600303,Macapá,2015,11,28.314285714285713,0.0,64
1600303,Macapá,2015,12,27.066666666666666,0.0,55
1600303,Macapá,2015,13,27.991666666666664,0.0,76
1600303,Macapá,2015,14,30.25,0.0,72
1600303,Macapá,2015,15,,0.0,97
1600303,Macapá,2015,16,,0.0,74
1600303,Macapá,2015,17,,0.0,36
1600303,Macapá,2015,18,,0.0,41
1600303,Macapá,2015,19,,0.0,46
1600303,Macapá,2015,20,,0.0,36
1600303,Macapá,2015,21,,0.0,49
1600303,Macapá,2015,22,,0.0,47
1600303,Macapá,2015,23,,0.0,32
1600303,Macapá,2015,24,,0.0,36
1600303,Macapá,2015,25,30.975,0.0,43
1600303,Macapá,2015,26,29.45,0.0,39
1600303,Macapá,2015,27,,0.0,33
1600303,Macapá,2015,28,,0.0,31
1600303,Macapá,2015,29,,0.0,31
1600303,Macapá,2015,30,,0.0,29
1600303,Macapá,2015,31,30.85,22.8,26
1600303,Macapá,2015,32,27.925,13.399999999999999,35
1600303,Macapá,2015,33,28.2,26.799999999999997,31
1600303,Macapá,2015,34,28.639999999999997,1.2,17
1600303,Macapá,2015,35,28.607142857142858,0.0,21
1600303,Macapá,2015,36,28.919999999999998,0.0,40
1600303,Macapá,2015,37,28.349999999999998,0.0,21
1600303,Macapá,2015,38,28.835714285714285,0.0,28
1600303,Macapá,2015,39,28.541666666666668,0.0,21
1600303,Macapá,2015,40,28.660000000000004,0.0,17
1600303,Macapá,2015,41,29.133333333333336,1.9999999999999998,20
1600303,Macapá,2015,42,28.4875,0.0,13
1600303,Macapá,2015,43,29.21,0.0,13
1600303,Macapá,2015,44,28.74,0.0,11
1600303,Macapá,2015,45,28.737499999999997,0.0,12
1600303,Macapá,2015,46,28.787499999999998,0.0,8
1600303,Macapá,2015,47,29.1375,0.0,5
1600303,Macapá,2015,48,29.25,0.0,5
1600303,Macapá,2015,49,29.5,0.0,4
1600303,Macapá,2015,50,28.860000000000003,0.0,7
1600303,Macapá,2015,51,28.925,6.0,7
1600303,Macapá,2015,52,28.875,1.0,3
1600303,Macapá,2015,53,28.275,5.2,9
1600303,Macapá,2016,1,28.130000000000003,11.799999999999999,7
1600303,Macapá,2016,2,27.575000000000003,0.4,3
1600303,Macapá,2016,3,27.95,1.8,2
1600303,Macapá,2016,4,27.9125,15.6,10
1600303,Macapá,2016,5,26.075000000000003,50.8,7
1600303,Macapá,2016,6,28.116666666666664,4.4,12
1600303,Macapá,2016,7,28.139999999999997,38.8,26
1600303,Macapá,2016,8,27.335714285714285,75.2,28
1600303,Macapá,2016,9,28.25,19.6,39
1600303,Macapá,2016,10,26.916666666666668,154.4,33
1600303,Macapá,2016,11,27.441666666666666,58.0,54
1600303,Macapá,2016,12,27.133333333333336,74.0,31
1600303,Macapá,2016,13,27.05,58.599999999999994,31
1600303,Macapá,2016,14,28.224999999999998,46.2,46
1600303,Macapá,2016,15,28.410000000000004,1.2000000000000002,35
1600303,Macapá,2016,16,25.6,0.0,25
1600303,Macapá,2016,17,,0.0,30
1600303,Macapá,2016,18,,0.0,36
1600303,Macapá,2016,19,,0.0,39
1600303,Macapá,2016,20,,0.0,40
1600303,Macapá,2016,21,,0.0,15
1600303,Macapá,2016,22,,0.0,15
1600303,Macapá,2016,23,29.116666666666664,0.0,17
1600303,Macapá,2016,24,27.830000000000002,31.599999999999998,9
1600303,Macapá,2016,25,27.419999999999998,20.0,15
1600303,Macapá,2016,26,28.1625,0.2,8
1600303,Macapá,2016,27,27.72,0.2,11
1600303,Macapá,2016,28,28.2,0.4,10
1600303,Macapá,2016,29,27.96,15.600000000000001,10
1600303,Macapá,2016,30,28.099999999999998,1.2,16
1600303,Macapá,2016,31,28.75,3.2,9
1600303,Macapá,2016,32,28.48,0.2,11
1600303,Macapá,2016,33,28.4,0.0,20
1600303,Macapá,2016,34,28.666666666666668,32.8,17
1600303,Macapá,2016,35,28.130000000000003,34.800000000000004,13
1600303,Macapá,2016,36,28.3,0.0,12
1600303,Macapá,2016,37,28.675,1.2,6
1600303,Macapá,2016,38,28.435714285714287,0.0,25
1600303,Macapá,2016,39,28.71666666666667,0.0,25
